OID_,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order_,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,locationRemarks,stateProvince,habitat,burnStatus,eventDate,site,recordNumber,occurrenceStatus,individualCount,dynamicProperties,preparations,sex,lifeStage,reproductiveCondition,associatedOccurrences,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,verbatimElevation,elevationAccuracy,elevation,elevationDEM,depth,depthAccuracy,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1186,4022923527,0a24d08e-be47-4042-b8da-3e800c3eb5f9,5889201c-3a0a-4d6e-b257-df5cba4d4ab0,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus baileyi,,SPECIES,"Chaetodipus baileyi (Merriam, 1894)",Chaetodipus baileyi,"(Merriam, 1894)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-4,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0106,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""none"" }",feces,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 0 | Placental scars: L 1 R 1,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33663,-110.721034,3,,1480,,1480,1475.900958,,,5,12,2021,2439581,2439581,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001137,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.147Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1187,4022923526,0a24d08e-be47-4042-b8da-3e800c3eb5f9,8925fbee-695a-486c-9067-9f8fa0e2acfe,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus baileyi,,SPECIES,"Chaetodipus baileyi (Merriam, 1894)",Chaetodipus baileyi,"(Merriam, 1894)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-4,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0106,PRESENT,1,"{ ""preservationMeans"" : ""Nobuto strip, room temperature"" , ""preservationFluid"" : ""none"" }",blood,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 0 | Placental scars: L 1 R 1,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33663,-110.721034,3,,1480,,1480,1475.900958,,,5,12,2021,2439581,2439581,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001138,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.147Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1153,4022923560,0a24d08e-be47-4042-b8da-3e800c3eb5f9,afd32374-48ec-41c7-ae47-7956a486eeb9,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus baileyi,,SPECIES,"Chaetodipus baileyi (Merriam, 1894)",Chaetodipus baileyi,"(Merriam, 1894)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-4,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0106,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95 percent ethanol"" }",liver,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina condition: Perf. | Reproductive Stage: Prim. | Embryos: L 0 R 0 | Placental scars: L 1 R 1,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33663,-110.721034,3,,1480,,1480,1475.900958,,,5,12,2021,2439581,2439581,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001246,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.006Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1170,4022923543,0a24d08e-be47-4042-b8da-3e800c3eb5f9,fcf81487-3a79-41e6-8a9e-dbef82e8a6a4,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus,,SPECIES,"Chaetodipus penicillatus (Woodhouse, 1852)",Chaetodipus penicillatus,"(Woodhouse, 1852)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-2,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0107,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Imp.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.336717,-110.720701,3,,1477,,1477,1476.314325,,,5,12,2021,2439591,2439591,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001139,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.150Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1171,4022923542,0a24d08e-be47-4042-b8da-3e800c3eb5f9,bdd1f251-c66b-4bba-a9a8-22537cc76ad6,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus,,SPECIES,"Chaetodipus penicillatus (Woodhouse, 1852)",Chaetodipus penicillatus,"(Woodhouse, 1852)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-2,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0107,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Imp.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.336717,-110.720701,3,,1477,,1477,1476.314325,,,5,12,2021,2439591,2439591,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001140,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.150Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1174,4022923539,0a24d08e-be47-4042-b8da-3e800c3eb5f9,0de05483-0cfa-4515-9d32-50763af7bae5,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus baileyi,,SPECIES,"Chaetodipus baileyi (Merriam, 1894)",Chaetodipus baileyi,"(Merriam, 1894)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-5,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0108,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 |Mammae Condition: Sm. | Vagina Condition: Perf.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33652,-110.721163,3,,1477,,1477,1477.650461,,,5,12,2021,2439581,2439581,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001141,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.150Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1175,4022923538,0a24d08e-be47-4042-b8da-3e800c3eb5f9,b340fa08-c57a-4f00-b914-9ade9c0e1f8c,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus baileyi,,SPECIES,"Chaetodipus baileyi (Merriam, 1894)",Chaetodipus baileyi,"(Merriam, 1894)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-5,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0108,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 |Mammae Condition: Sm. | Vagina Condition: Perf.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33652,-110.721163,3,,1477,,1477,1477.650461,,,5,12,2021,2439581,2439581,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001142,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.153Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1386,4022923327,0a24d08e-be47-4042-b8da-3e800c3eb5f9,e17a24e6-a049-43e2-904a-eff300e9afce,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus,,SPECIES,"Chaetodipus penicillatus (Woodhouse, 1852)",Chaetodipus penicillatus,"(Woodhouse, 1852)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-6,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0109,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Perf.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33653,-110.721495,3,,1472,,1472,1476.880169,,,5,12,2021,2439591,2439591,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001143,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1387,4022923326,0a24d08e-be47-4042-b8da-3e800c3eb5f9,7e573fb9-c8c4-485e-a6af-d036e7377f29,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus penicillatus,,SPECIES,"Chaetodipus penicillatus (Woodhouse, 1852)",Chaetodipus penicillatus,"(Woodhouse, 1852)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-6,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0109,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Perf.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33653,-110.721495,3,,1472,,1472,1476.880169,,,5,12,2021,2439591,2439591,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001144,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.092Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1388,4022923325,0a24d08e-be47-4042-b8da-3e800c3eb5f9,7718a780-487b-4d0b-aefe-c27e16b1374d,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus intermedius,,SPECIES,"Chaetodipus intermedius (Merriam, 1889)",Chaetodipus intermedius,"(Merriam, 1889)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-8,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0110,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Imp.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.337257,-110.720844,3,,1434,,1434,1471.881593,,,5,12,2021,2439589,2439589,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001145,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.091Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1389,4022923324,0a24d08e-be47-4042-b8da-3e800c3eb5f9,377e9835-58a6-429f-9aea-1f24835ab679,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus intermedius,,SPECIES,"Chaetodipus intermedius (Merriam, 1889)",Chaetodipus intermedius,"(Merriam, 1889)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-8,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0110,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,f,adult,Mammae #: Ax. 0 Ab. 0 Ing. 0 | Mammae Condition: Sm. | Vagina Condition: Imp.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.337257,-110.720844,3,,1434,,1434,1471.881593,,,5,12,2021,2439589,2439589,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001146,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1390,4022923323,0a24d08e-be47-4042-b8da-3e800c3eb5f9,e51e0f1d-d1a4-4971-ba8a-aca78075c43f,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus intermedius,,SPECIES,"Chaetodipus intermedius (Merriam, 1889)",Chaetodipus intermedius,"(Merriam, 1889)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-9,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0111,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,m,adult,Testes Position: Scrot.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.337246,-110.720879,3,,1433,,1433,1471.177528,,,5,12,2021,2439589,2439589,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001147,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1391,4022923322,0a24d08e-be47-4042-b8da-3e800c3eb5f9,982c5a69-9f7d-4646-9788-509e794811c5,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Chaetodipus,Chaetodipus intermedius,,SPECIES,"Chaetodipus intermedius (Merriam, 1889)",Chaetodipus intermedius,"(Merriam, 1889)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-9,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0111,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,m,adult,Testes Position: Scrot.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.337246,-110.720879,3,,1433,,1433,1471.177528,,,5,12,2021,2439589,2439589,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001148,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.094Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1392,4022923321,0a24d08e-be47-4042-b8da-3e800c3eb5f9,d48c2665-a7b0-4dee-b58f-2ee8c0ea8b51,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-10,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0112,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""None"" }",feces,m,adult,Testes Position: Abd.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33733,-110.721232,3,,1461,,1461,1469.676743,,,5,12,2021,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001149,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.090Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1383,4022923330,0a24d08e-be47-4042-b8da-3e800c3eb5f9,1f8a8691-3dc4-4a7c-aba6-ff764729ecab,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus boylii,,SPECIES,"Peromyscus boylii (Baird, 1855)",Peromyscus boylii,"(Baird, 1855)",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 1-10,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0112,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95% ethanol"" }",ear,m,adult,Testes Position: Abd.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.33733,-110.721232,3,,1461,,1461,1469.676743,,,5,12,2021,2438038,2438038,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001150,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.093Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1413,4022922334,375fe518-f58b-4ec7-868c-99218dfd2866,a2316410-4fd0-42bf-bd1d-1a7d6e32d1b6,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon ochrognathus,,SPECIES,"Sigmodon ochrognathus Bailey, 1902",Sigmodon ochrognathus,"V. Bailey, 1902",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-3,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0113,PRESENT,1,"{ ""measurements"" : ""TOT: 220, TV: 89, HFL: 26, EAR: 16, WGT: 61 g"" , ""preservationFluid"" : ""70 percent ethanol, formalin fixed"" }",alc | tiss,m,subadult,Testes Position: Scrot. | Testis size: 13 x 7 R | Epididymus: Con.,originatingSampleOf: https://csvcoll.org/portal/collections/individual/index.php?guid=a90fd889-7945-4703-9d3b-9ae15acdc1cb,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.336695,-110.720771,3,,1476,,1476,1476.06369,,,5,12,2021,2438156,2438156,PRESERVED_SPECIMEN,ASU,ASUMAC,ASUMAC008849,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-23T19:40:07.905Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1609,3744741524,0a24d08e-be47-4042-b8da-3e800c3eb5f9,b7a177f2-e84c-4f86-b2a6-f72121855024,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon ochrognathus,,SPECIES,"Sigmodon ochrognathus Bailey, 1902",Sigmodon ochrognathus,"V. Bailey, 1902",US,"Santa Catalina Mts., Gordon Hirabayashi Campground, Hillside S of N Prison Camp Rd",,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0113,PRESENT,1,"{ ""measurements"" : ""TOT: 220, TV: 89, HFL: 26, EAR: 16, WGT: 61 g"" , ""preservationFluid"" : ""95 percent ethanol, formalin fixed"" , ""preservationMeans"" : ""Room Temp"" }",Whole GI,m,subadult,Testes Position: Scrot. | Testis size: 13 x 7 R | Epididymis: Con.,subsampleOf: https://csvcoll.org/portal/collections/individual/index.php?guid=a2316410-4fd0-42bf-bd1d-1a7d6e32d1b6,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.336695,-110.720771,3,,1476,,1476,1476.06369,,,5,12,2021,2438156,2438156,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC000908,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.176Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
1384,4022923329,0a24d08e-be47-4042-b8da-3e800c3eb5f9,5ae72f03-0f56-4103-803c-255bc0a495e0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon ochrognathus,,SPECIES,"Sigmodon ochrognathus Bailey, 1902",Sigmodon ochrognathus,"V. Bailey, 1902",US,"Santa Catalina Mts., vicinity of Gordon Hirabayashi Campground",Trap Line 5-3,Arizona,Semidesert Grassland,unburned,2021-12-05,SGS,DMR0113,PRESENT,1,"{ ""preservationMeans"" : ""Frozen -80C"" , ""preservationFluid"" : ""95 percent ethanol"" }",skeletal muscle,m,adult,Testes Position: Scrot. | Testis size: 13 x 7 R | Epididymis: Con.,,814cdfb5-d4f8-4453-815f-ea5df98e76bf,32.336695,-110.720771,3,,1476,,1476,1476.06369,,,5,12,2021,2438156,2438156,MATERIAL_SAMPLE,ASU,ASUVTC,ASUVTC001151,"Rowsey, Dakota M.; Upham, Nathan S.",,CC0_1_0,,"Rowsey, Dakota M.; Upham, Nathan S.; Hall, Sharon J.; Gilbert, Edward E.; Gilbert-Kleker, Aven O.",,Native,2024-01-22T23:57:04.103Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
