gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1211781028,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28471,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-07T00:00:00,7,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28471,3162,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781025,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28469,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-06T00:00:00,6,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28469,3155,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781024,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28473,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-07T00:00:00,7,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28473,3164,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781022,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28474,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-07T00:00:00,7,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28474,3165,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781015,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28464,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-05T00:00:00,5,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28464,3146,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781013,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28472,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-07T00:00:00,7,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28472,3163,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.074Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211781006,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28470,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-06T00:00:00,6,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28470,3156,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.073Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211780973,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28475,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Wallow",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.424261,-110.739649,0.15,,,,,,1953-02-13T00:00:00,13,2,1953,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28475,3175,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.037Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211780942,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28461,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1952-03-25T00:00:00,25,3,1952,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28461,2753,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:48.995Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211780910,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:28462,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias dorsalis,,SPECIES,"Tamias dorsalis Baird, 1855",Tamias dorsalis,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1952-03-25T00:00:00,25,3,1952,2437431,2437431,PRESERVED_SPECIMEN,ROM,Mammals,28462,2754,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:48.994Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211780347,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30221,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma mexicana,,SPECIES,"Neotoma mexicana Baird, 1855",Neotoma mexicana,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-06T00:00:00,6,2,1953,2438447,2438447,PRESERVED_SPECIMEN,ROM,Mammals,30221,3157,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",TOPOTYPE,,2023-09-07T10:34:49.003Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211780332,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30222,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma mexicana,,SPECIES,"Neotoma mexicana Baird, 1855",Neotoma mexicana,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-20T00:00:00,20,2,1953,2438447,2438447,PRESERVED_SPECIMEN,ROM,Mammals,30222,3187,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",TOPOTYPE,,2023-09-07T10:34:49.002Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776636,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:29972,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Molina Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3356639,-110.6962472,0.47,,,,,,1951-02-10T00:00:00,10,2,1951,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,29972,2243,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776632,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:29973,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Solderos Camp, Santa Catalina Mountains",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.4269609,-110.741049,0.01,,,,,,1951-02-10T00:00:00,10,2,1951,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,29973,2244,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776625,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:29970,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Molina Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3356639,-110.6962472,0.47,,,,,,1951-02-09T00:00:00,9,2,1951,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,29970,2236,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776622,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30098,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Molina Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3356639,-110.6962472,0.47,,,,,,1953-02-20T00:00:00,20,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30098,3182,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776619,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30101,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-20T00:00:00,20,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30101,3185,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776618,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30099,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-20T00:00:00,20,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30099,3183,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776617,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:29971,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Molina Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3356639,-110.6962472,0.47,,,,,,1951-02-10T00:00:00,10,2,1951,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,29971,2242,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776616,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30100,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-20T00:00:00,20,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30100,3184,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776610,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30102,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Bear Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3477633,-110.7373483,4.4,,,,,,1953-02-20T00:00:00,20,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30102,3186,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.130Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1211776576,c5c4a23e-2035-4416-ab64-032d6df52ddb,URI:catalog:ROM:Mammals:30097,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,,SPECIES,"Thomomys bottae (Eydoux & Gervais, 1836)",Thomomys bottae,,US,"Santa Catalina Mountains, Molina Canyon",Arizona,PRESENT,,ff418020-1d67-11d9-8435-b8a03c50a862,32.3356639,-110.6962472,0.47,,,,,,1953-02-07T00:00:00,7,2,1953,2439385,2439385,PRESERVED_SPECIMEN,ROM,Mammals,30097,3161,,,CC_BY_NC_4_0,Royal Ontario Museum; ROM,"Munro, JA",,,2023-09-07T10:34:49.127Z,,COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1147177499,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,ab10b287-04f6-4e8f-b9dd-6ac312cc1da5,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,Catalina,Arizona,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.485221,-110.927496,,,,,,,2010-02-16T00:00:00,16,2,2010,5219153,5219153,MACHINE_OBSERVATION,CLO,ML,197141,,,,CC0_1_0,,Bob McGuire,,Native,2023-09-27T16:01:52.433Z,,COORDINATE_ROUNDED
1147171909,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,a4c94e1d-e193-4faf-9d90-95ce5d38bf3d,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,US,Catalina,Arizona,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,32.485221,-110.927496,,,,,,,2010-02-16T00:00:00,16,2,2010,5219153,5219153,MACHINE_OBSERVATION,CLO,ML,197138,,,,CC0_1_0,,Bob McGuire,,Native,2023-09-27T16:01:50.575Z,,COORDINATE_ROUNDED
1145897161,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:99807?seid=1266142,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,harrisii,SUBSPECIES,Ammospermophilus harrisii harrisii,Ammospermophilus harrisii harrisi,,US,Oracle,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.6108552,-110.7707512,5969,,762,0,,,1940-07-30T00:00:00,30,7,1940,4263575,2437568,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:99807,Monroe D. Bryant 456,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Monroe D. Bryant,,,2023-12-28T00:40:57.517Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145897154,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:99806?seid=1641583,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,harrisii,SUBSPECIES,Ammospermophilus harrisii harrisii,Ammospermophilus harrisii harrisi,,US,Oracle,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.6108552,-110.7707512,5969,,762,0,,,1940-07-30T00:00:00,30,7,1940,4263575,2437568,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:99806,Monroe D. Bryant 455,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Monroe D. Bryant,,,2023-12-28T00:40:57.224Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145897146,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:99808?seid=1584464,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,harrisii,SUBSPECIES,Ammospermophilus harrisii harrisii,Ammospermophilus harrisii harrisi,,US,Oracle,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.6108552,-110.7707512,5969,,762,0,,,1940-07-30T00:00:00,30,7,1940,4263575,2437568,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:99808,Monroe D. Bryant 457,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Monroe D. Bryant,,,2023-12-28T00:40:56.516Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145891871,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:9505?seid=814527,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus variegatus,grammurus,SUBSPECIES,"Otospermophilus variegatus grammurus (Say, 1823)",Otospermophilus variegatus grammurus,,US,Santa Catalina Mts.,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.430361,-110.7051482,25764,,,,,,1902-03-20T00:00:00,20,3,1902,8929221,7572569,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:9505,Harry S. Swarth 2406,James L. Patton,2009-10-29T00:00:00,CC0_1_0,,Collector(s): Harry S. Swarth,,,2023-12-28T00:40:39.090Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145891583,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:9478?seid=1057322,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,Thomomys bottae,modicus,SUBSPECIES,"Thomomys bottae modicus Goldman, 1931",Thomomys bottae modicus,,US,Tucson,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.221766,-110.9262519,28661,,,,,,1903-06-10T00:00:00,10,6,1903,4264342,2439385,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:9478,Harry S. Swarth 4045,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Harry S. Swarth,,,2023-12-28T00:40:46.550Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145891510,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:9473?seid=1207342,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerospermophilus,Xerospermophilus tereticaudus,neglectus,SUBSPECIES,"Xerospermophilus tereticaudus neglectus (Merriam, 1889)",Xerospermophilus tereticaudus neglectus,,US,Tucson,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.221766,-110.9262519,28661,,,,,,1902-03-23T00:00:00,23,3,1902,9227288,8032606,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:9473,Harry S. Swarth 2435,James L. Patton,2009-10-29T00:00:00,CC0_1_0,,Collector(s): Harry S. Swarth,,,2023-12-28T00:40:45.991Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145891349,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:9453?seid=215105,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Onychomys,Onychomys torridus,,SPECIES,"Onychomys torridus (Coues, 1874)",Onychomys torridus torridus,,US,Tucson,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.221766,-110.9262519,28661,,,,,,1903-06-27T00:00:00,27,6,1903,2438516,2438516,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:9453,Harry S. Swarth 4107,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Harry S. Swarth,,,2023-12-28T00:40:39.068Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145886710,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:90361?seid=44627,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma albigula,,SPECIES,"Neotoma albigula Hartley, 1894",Neotoma albigula albigula,,US,0.5 mi NW Fort Lowell,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.265165,-110.8798511,1555,,,,,,1939-06-22T00:00:00,22,6,1939,2438454,2438454,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:90361,Lee W. Arnold 1136,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Lee W. Arnold,,,2023-12-28T00:40:39.015Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1145886688,0daed095-478a-4af6-abf5-18acb790fbb2,http://arctos.database.museum/guid/MVZ:Mamm:90367?seid=965659,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma albigula,,SPECIES,"Neotoma albigula Hartley, 1894",Neotoma albigula albigula,,US,1 mi S Fort Lowell,Arizona,PRESENT,,8edbbde0-055e-11d8-b850-b8a03c50a862,32.2455656,-110.8737508,2968,,,,,,1939-07-22T00:00:00,22,7,1939,2438454,2438454,PRESERVED_SPECIMEN,MVZ,Mamm,MVZ:Mamm:90367,Lee W. Arnold 1378,Museum of Vertebrate Zoology,1999-01-27T00:00:00,CC0_1_0,,Collector(s): Lee W. Arnold,,,2023-12-28T00:40:46.358Z,,COORDINATE_REPROJECTED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
