Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,USNM,235359,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,11/17/1920,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Bailey, V.",Mammals Field Number: 10037,Male,Skin; Skull,,,,Specimen Weight: 36.7g; Total Length: 258mm; Tail Length: 153mm; Hind Tarsus Length: 37mm,,,,,,,,,,,,,,,,,,8/9/2021 20:43,http://n2t.net/ark:/65665/3d07b5053-4614-4ffe-8628-ff928e5c138c
,USNM,249941,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/25/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 218/26634X,Unknown,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3166242a6-53a3-4a87-ada9-be6e6288a0e1
,USNM,249942,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/25/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26635X,Unknown,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/30305f4b4-6fe9-4465-9c8e-829a0596a336
,USNM,249943,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/25/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26636X,Unknown,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/34ed86722-223f-4c16-9649-c48a415e0d62
,USNM,249944,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/25/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26637X,Unknown,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3ad2d5d76-d49f-4c0c-81d9-689a4f16a6ec
,USNM,249945,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/26/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26638X,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3dec9b675-2cf0-4c4b-baa2-1be92143e146
,USNM,249946,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/26/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26639X,Male,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3ef027a8c-a4dd-4942-9753-f3f38be5270e
,USNM,249947,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/29/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26640X,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3b7d7ad45-f1ee-4190-b922-251a3e19bd22
,USNM,249950,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/30/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26643X,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:39,http://n2t.net/ark:/65665/3a2f489f3-fb91-429a-9716-8e832bb0b3ba
,USNM,249951,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/30/1930,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.; Hobbs, K. L.",Mammals Field Number: 26644X,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:40,http://n2t.net/ark:/65665/3c8dcc24a-fc55-4ac5-96c2-fd0fcc80aa7a
,USNM,250058,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/3/1931,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: 1927,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:41,http://n2t.net/ark:/65665/328255d7b-4788-4b7f-9415-c3fd5c4d7b0c
,USNM,250059,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/3/1931,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: 1928,Female,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:41,http://n2t.net/ark:/65665/3485c1f3b-4634-4762-9307-298c768bddb5
,USNM,250068,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,"Taylor, W. P.",Mammals Field Number: 1943,Unknown,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 18:41,http://n2t.net/ark:/65665/30a6a5ea2-1936-4f23-b764-d195996cc891
,USNM,251347,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,,"Taylor, W. P.",Mammals Field Number: 1940,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/36241e36a-436c-486e-ac14-5d45143683e4
,USNM,251348,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,,"Taylor, W. P.",Mammals Field Number: 1941,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/308c9c22f-4efd-4c48-a893-24d6e59b310f
,USNM,251349,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,,"Taylor, W. P.",Mammals Field Number: 1942,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3b05fd086-64f9-45ee-933b-87e13b9a24b5
,USNM,251350,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/10/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,,"Taylor, W. P.",Mammals Field Number: 1944,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/349245dce-d9dd-46b3-86ab-d37bad802f5e
,USNM,251351,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1952,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3fa9419a5-fa74-45a4-a322-6d08047e1413
,USNM,251352,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1953,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/38f50a9a8-8632-48c9-82dc-9763acf307e5
,USNM,251353,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1954,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3dc490864-13b9-4dca-94a5-41b44469d8bd
,USNM,251354,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/11/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1955,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3a54188d1-7777-4fe1-8283-81d9028c802b
,USNM,251355,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/15/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1967,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3a011c5f0-a693-445c-9f16-8aea0a4a4da7
,USNM,251356,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/15/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1968,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/396a94b2f-0bb1-4ff2-a9c1-2920bc475008
,USNM,251357,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/18/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1972,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/33fcd63e4-705c-444a-833d-222b1e9bb9a9
,USNM,251358,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/22/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.",Mammals Field Number: 1980,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3c1eb6303-dbb6-42f3-b019-5e84f2169f0f
,USNM,251359,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,7/30/1931,,,,,United States,Arizona,Pima,"Tucson, 40 Mi SE, Santa Rita Mountains, Rosemont",,,1448,"Taylor, W. P.",Mammals Field Number: 1995,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/313090295-5046-4c70-b4ce-161ba0705cf4
,USNM,251360,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/2/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Taylor, T. W.",Mammals Field Number: 2003,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/30217e50a-40a1-4f2c-80e8-a7a8aa67af81
,USNM,251361,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/2/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2004,Female : Juvenile,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/39db1adb1-60c9-488a-9990-d26e646cf6bc
,USNM,251362,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/2/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2005,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/33c704d24-f2a8-46af-a243-78a3462bdfda
,USNM,251363,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/2/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Taylor, T. W.",Mammals Field Number: 2006,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/38cd8b479-22db-4ba4-bed3-1cf86560dc28
,USNM,251364,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/3/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2013,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3164c990a-de00-4afe-87e4-f821098656f1
,USNM,251365,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/4/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2017,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/30f732bdf-8834-495b-8171-7751fd2b5064
,USNM,251366,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/7/1931,,,,,United States,Arizona,Pima,"Tucson, 35 Mi S, Santa Rita Exp. Range, Climatic Station, Tp Area",,,1189,"Taylor, W. P.; Quaintance, C. W.",Mammals Field Number: 2033,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/3a2e0e52c-50d1-4e47-9cda-0afce73c66a7
,USNM,251367,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/12/1931,,,,,United States,Arizona,Pima,"Santa Rita Mountains, E, Empire Ranch",,,1408,"Taylor, W. P.; Wright, J. T.",Mammals Field Number: 2077,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/31b82077e-75c8-4660-8b4f-9b3f1710a067
,USNM,251368,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/12/1931,,,,,United States,Arizona,Pima,"Santa Rita Mountains, E, Empire Ranch",,,1412,"Taylor, W. P.; Wright, J. T.",Mammals Field Number: 2081,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,4/7/2020 19:00,http://n2t.net/ark:/65665/318b0575b-ab06-467d-9a45-84f29fcb0a8a
,USNM,269286,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,,,,,,United States,Arizona,Pima,"Tucson, 15 mi S",,,,,Mammals Field Number: NZP 8053,Male,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,7/30/2020 17:23,http://n2t.net/ark:/65665/3c4356369-4a1d-4147-a72e-226c306f5306
,USNM,313862,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,10/5/1956,,,,,United States,Arizona,Pima,"Tucson, 9 Mi W Junction Mission And Ajo Roads",,,,"Gerdes, J. H.",Mammals Field Number: 30,Male,Skin,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3b6d825d8-15fe-468d-8b45-688d89e46cb7
,USNM,313863,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,12/23/1956,,,,,United States,Arizona,Pima,"Tucson, 3.3 Mi W Junction Mission And Ajo Roads",,,792,"Gerdes, J. H.",Mammals Field Number: 39,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/38e2d3b33-a971-4282-bcac-59c0629dcebd
,USNM,313864,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,12/23/1956,,,,,United States,Arizona,Pima,"Tucson, 3.3 Mi W Junction Mission And Ajo Roads",,,792,"Gerdes, J. H.",Mammals Field Number: 40,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/31a7271a9-a9f6-44c0-b96b-e11f79f97e1f
,USNM,313865,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,12/23/1956,,,,,United States,Arizona,Pima,"Tucson, 3.3 Mi W Junction Mission And Ajo Roads",,,792,"Gerdes, J. H.",Mammals Field Number: 41,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/366aaabd4-bd2d-490e-b009-97af86476f67
,USNM,313866,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,12/30/1956,,,,,United States,Arizona,Pima,"Tucson, 3.3 Mi W Junction Mission And Ajo Roads",,,792,"Gerdes, J. H.",Mammals Field Number: 42,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3f8a1c60c-cc1d-42e7-8e67-fc08da470773
,USNM,313868,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,10/11/1957,,,,,United States,Arizona,Pima,"Tucson, 5 Mi E, 1 Mi S",,,732,"Harris, M. J.",Mammals Field Number: 9,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/31b50164c-9f5e-42b8-be1b-3b8c40af7bfe
,USNM,313871,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,11/14/1956,,,,,United States,Arizona,Pima,"Tucson, 3 Mi S, 12 Mi W, Ryan Field",,,,"Langer, R. O.",Mammals Field Number: 13,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3c8befe75-79f4-4546-816a-0a544e6be6dd
,USNM,313872,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,10/5/1956,,,,,United States,Arizona,Pima,"Tucson, 9 Mi W Junction Mission And Ajo Roads",,,,"Larson, W.",Mammals Field Number: 1,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3b88f7ee3-928d-4c8e-96b0-8abdd233d16a
,USNM,313874,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,1/10/1958,,,,,United States,Arizona,Pima,"Tucson, 5 Mi SE, Palo Verde Road",,,,"Montgomery, E. P.",Mammals Field Number: 21,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/36b279150-2394-4d4e-aeb8-ff6915a92d2d
,USNM,313875,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,12/30/1956,,,,,United States,Arizona,Pima,"Tucson, 9 Mi W, On Ajo Highway",,,,"Rascop, A. M.",Mammals Field Number: 17,Male,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/3791797dc-8b27-4173-82d9-5ae5594b3f49
,USNM,313876,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,9/18/1957,,,,,United States,Arizona,Pima,"Tucson, 2 Mi N Rillito R. On Campbell Avenue",,,,"Tisch, E. L.",Mammals Field Number: 1,Female,Skin; Skull,,,,,,,,,,,,,,,,,,,,,,3/27/2020 19:28,http://n2t.net/ark:/65665/308abb1dc-fce1-498c-bc7b-c3e0c2e4ec82
,USNM,448239,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,Oct 1985 (-- Oct 1985 *),,,,,United States,Arizona,Pima,"Madera Canyon, 3 Mi NW, Santa Rita Mountains",,,,"Cifelli, R. L.",Mammals Field Number: No Number,Female,Skeleton; Skull,Ecological remarks by collector(s): no,unknown   no,,,,,,,,,,,,,,,,,,,,2/26/2020 18:39,http://n2t.net/ark:/65665/377b35365-fdea-41ad-aadf-38d4ca0902fd
,USNM,564151,Biological Survey Specimen,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,3/10/1921,,,,,United States,Arizona,Pima,Continental,,,,"Bailey, V.",Mammals Field Number: No Number,Male,Skeleton; Skull,,,,,,,,,,,,,,,,,,,,,,11/8/2019 20:51,http://n2t.net/ark:/65665/322bf0beb-3fd7-4607-b5f1-629271b5cac9
,USNM,564152,Biological Survey Specimen,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,3/31/1928,,,,,United States,Arizona,Pima,"Santa Rita Reserve, 30 Mi S Tucson",,,,"Taylor, W. P.",Mammals Field Number: WPT 1798,Female,Skeleton; Skull,,,,Total Length: 254mm; Tail Length: 151mm; Hind Tarsus Length: 36mm,,,,,,,,,,,,,,,,,,11/8/2019 20:51,http://n2t.net/ark:/65665/3a2eb3ded-f315-4125-90c6-cf8ffbeb4a4b
,USNM,230764,,Specimen/Lot,1,Dipodomys merriami merriami,,Dipodomys merriami merriami : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,8/17/1918,,,,,United States,Arizona,Pima,Continental,,,,"Howell, A. B.",Mammals Field Number: 226,Female,Fluid,,,,,,,,,,,,,,,,,,,,,,4/9/2020 17:21,http://n2t.net/ark:/65665/393fcdb4c-b072-491d-8bd4-fe048795bacd
,USNM,17736,,Specimen/Lot,1,Dipodomys merriami olivaceus,,Dipodomys merriami olivaceus : Heteromyidae : Rodentia : Mammalia : Chordata,Rodentia,Heteromyidae,,,22 Oct 1889,,,,,United States,Arizona,Pima,Calabasas,,,,"Bailey, V.",Mammals Field Number: 578; Other Catalog Number: A0024677,Female : Adult,Skin; Skull,,,,Total Length: 246mm; Tail Length: 145mm; Hind Tarsus Length: 36mm,,,,,,,,,,,,,,,,,,6/24/2021 15:28,http://n2t.net/ark:/65665/395768c0d-2834-456a-8676-ea2ad1fbf30c
